code_departement_code_commune;nom_commune;Population;code_departement;code_region
25445;Paroy;126;25;27
25446;Passavant;201;25;27
25447;Passonfontaine;349;25;27
25448;Pelousey;1555;25;27
25449;Péseux;139;25;27
25450;Pessans;89;25;27
25451;Petite-Chaux;145;25;27
25452;Pierrefontaine-lès-Blamont;482;25;27
25453;Pierrefontaine-les-Varans;1435;25;27
25454;Pirey;2169;25;27
25455;Placey;202;25;27
25456;Plaimbois-du-Miroir;277;25;27
25457;Plaimbois-Vennes;109;25;27
25458;Les Plains-et-Grands-Essarts;219;25;27
25459;La Planée;324;25;27
25460;Le Val;266;25;27
25461;Pompierre-sur-Doubs;306;25;27
25462;Pontarlier;18440;25;27
25463;Pont-de-Roide-Vermondans;4198;25;27
25464;Les Pontets;136;25;27
25465;Pont-les-Moulins;206;25;27
25466;Pouilley-Français;846;25;27
25467;Pouilley-les-Vignes;2024;25;27
25468;Pouligney-Lusans;865;25;27
25469;Présentevillers;470;25;27
25470;La Prétière;162;25;27
25471;Provenchère;141;25;27
25472;Puessans;34;25;27
25473;Pugey;752;25;27
25474;Le Puy;116;25;27
25475;Quingey;1455;25;27
25476;Rahon;125;25;27
25477;Rancenay;402;25;27
25478;Randevillers;124;25;27
25479;Rang;405;25;27
25481;Raynans;339;25;27
25482;Recologne;670;25;27
25483;Reculfoz;42;25;27
25485;Rémondans-Vaivre;237;25;27
25486;Remoray-Boujeons;436;25;27
25487;Renédale;49;25;27
25488;Rennes-sur-Loue;115;25;27
25489;Reugney;311;25;27
25490;Rigney;394;25;27
25491;Rignosot;119;25;27
25492;Rillans;97;25;27
25493;La Rivière-Drugeon;946;25;27
25494;Rochejean;735;25;27
25495;Roche-lez-Beaupré;2183;25;27
25496;Roche-lès-Clerval;101;25;27
25497;Roches-lès-Blamont;631;25;27
25498;Rognon;48;25;27
25499;Romain;126;25;27
25500;Ronchaux;88;25;27
25501;Rondefontaine;38;25;27
25502;Roset-Fluans;550;25;27
25503;Rosières-sur-Barbèche;120;25;27
25504;Rosureux;82;25;27
25505;Rougemont;1062;25;27
25506;Rougemontot;92;25;27
25507;Rouhe;77;25;27
25508;Roulans;1153;25;27
25510;Ruffey-le-Château;370;25;27
25511;Rurey;354;25;27
25512;Le Russey;2460;25;27
25513;Sainte-Anne;47;25;27
25514;Saint-Antoine;358;25;27
25515;Sainte-Colombe;436;25;27
25516;Saint-Georges-Armont;130;25;27
25517;Saint-Gorgon-Main;288;25;27
25518;Saint-Hilaire;166;25;27
25519;Saint-Hippolyte;900;25;27
25520;Saint-Juan;179;25;27
25521;Saint-Julien-lès-Montbéliard;168;25;27
25522;Saint-Julien-lès-Russey;190;25;27
25523;Sainte-Marie;695;25;27
25524;Saint-Maurice-Colombier;929;25;27
25525;Saint-Point-Lac;304;25;27
25526;Sainte-Suzanne;1496;25;27
25527;Saint-Vit;4995;25;27
25528;Samson;74;25;27
25529;Sancey;1335;25;27
25532;Saône;3300;25;27
25533;Saraz;15;25;27
25534;Sarrageois;197;25;27
25535;Saules;235;25;27
25536;Sauvagney;189;25;27
25537;Scey-Maisières;293;25;27
25538;Séchin;120;25;27
25539;Seloncourt;5869;25;27
25540;Semondans;313;25;27
25541;Septfontaines;379;25;27
25542;Serre-les-Sapins;1794;25;27
25544;Servin;217;25;27
25545;Silley-Amancey;146;25;27
25546;Silley-Bléfond;61;25;27
25547;Sochaux;3870;25;27
25548;Solemont;146;25;27
25549;Sombacour;639;25;27
25550;La Sommette;249;25;27
25551;Soulce-Cernay;132;25;27
25552;Sourans;119;25;27
25553;Soye;408;25;27
25554;Surmont;119;25;27
25555;Taillecourt;1123;25;27
25556;Tallans;50;25;27
25557;Tallenay;433;25;27
25558;Tarcenay-Foucherans;1552;25;27
25559;Thiébouhans;263;25;27
25560;Thise;3062;25;27
25561;Thoraise;357;25;27
25562;Thulay;219;25;27
25563;Thurey-le-Mont;124;25;27
25564;Torpes;1035;25;27
25565;Touillon-et-Loutelet;288;25;27
25566;La Tour-de-Sçay;304;25;27
25567;Tournans;120;25;27
25569;Trépot;551;25;27
25570;Tressandans;27;25;27
25571;Trévillers;509;25;27
25572;Trouvans;110;25;27
25573;Urtière;13;25;27
25574;Uzelle;176;25;27
25575;Vaire;817;25;27
25578;Valdahon;5849;25;27
25579;Val-de-Roulans;209;25;27
25580;Valentigney;11441;25;27
25582;Valleroy;144;25;27
25583;Valonne;256;25;27
25584;Valoreille;129;25;27
25586;Vandoncourt;846;25;27
25588;Vaucluse;150;25;27
25589;Vauclusotte;85;25;27
25590;Vaudrivillers;86;25;27
25591;Vaufrey;157;25;27
25592;Vaux-et-Chantegrue;638;25;27
25594;Velesmes-Essarts;356;25;27
25595;Vellerot-lès-Belvoir;93;25;27
25596;Vellerot-lès-Vercel;72;25;27
25597;Vellevans;239;25;27
25598;Venise;529;25;27
25599;Vennans;264;25;27
25600;Vennes;209;25;27
25601;Vercel-Villedieu-le-Camp;1747;25;27
25602;Vergranne;120;25;27
25604;Verne;130;25;27
25605;Vernierfontaine;482;25;27
25607;Vernois-lès-Belvoir;61;25;27
25608;Le Vernoy;177;25;27
25609;Verrières-de-Joux;487;25;27
25611;La Vèze;485;25;27
25612;Vieilley;712;25;27
25613;Viéthorey;96;25;27
25614;Vieux-Charmont;2847;25;27
25615;Villars-lès-Blamont;447;25;27
25616;Villars-Saint-Georges;283;25;27
25617;Villars-sous-Dampjoux;359;25;27
25618;Villars-sous-Ecot;355;25;27
25619;Les Villedieu;205;25;27
25620;Ville-du-Pont;343;25;27
25621;Villeneuve-d'Amont;263;25;27
25622;Villers-Buzon;260;25;27
25623;Villers-Chief;127;25;27
25624;Villers-Grélot;151;25;27
25625;Villers-la-Combe;53;25;27
25626;Villers-Saint-Martin;229;25;27
25627;Villers-sous-Chalamont;309;25;27
25628;Villers-sous-Montrond;213;25;27
25629;Voillans;210;25;27
25630;Voires;80;25;27
25631;Vorges-les-Pins;612;25;27
25632;Voujeaucourt;3233;25;27
25633;Vuillafans;748;25;27
25634;Vuillecin;660;25;27
25635;Vyt-lès-Belvoir;191;25;27
26001;Solaure en Diois;436;26;84
26002;Albon;2022;26;84
26003;Aleyrac;50;26;84
26004;Alixan;2623;26;84
26005;Allan;1841;26;84
26006;Allex;2572;26;84
26007;Ambonil;111;26;84
26008;Ancône;1398;26;84
26009;Andancette;1372;26;84
26010;Anneyron;4160;26;84
26011;Aouste-sur-Sye;2622;26;84
26012;Arnayon;24;26;84
26013;Arpavon;80;26;84
26014;Arthémonay;602;26;84
26015;Aubenasson;81;26;84
26016;Aubres;434;26;84
26017;Aucelon;16;26;84
26018;Aulan;13;26;84
26019;Aurel;247;26;84
26020;La Répara-Auriples;248;26;84
26021;Autichamp;128;26;84
26022;Ballons;91;26;84
26023;Barbières;1124;26;84
26024;Barcelonne;364;26;84
26025;Barnave;211;26;84
26026;Barret-de-Lioure;66;26;84
26027;Barsac;141;26;84
26028;Bathernay;248;26;84
26030;La Bâtie-des-Fonds;2;26;84
26031;La Bâtie-Rolland;1056;26;84
26032;La Baume-Cornillane;461;26;84
26033;La Baume-de-Transit;943;26;84
26034;La Baume-d'Hostun;585;26;84
26035;Beaufort-sur-Gervanne;485;26;84
26036;Beaumont-en-Diois;109;26;84
26037;Beaumont-lès-Valence;4069;26;84
26038;Beaumont-Monteux;1357;26;84
26039;Beauregard-Baret;887;26;84
26040;Beaurières;71;26;84
26041;Beausemblant;1453;26;84
26042;Beauvallon;1625;26;84
26043;Beauvoisin;149;26;84
26045;La Bégude-de-Mazenc;1701;26;84
26046;Bellecombe-Tarendol;71;26;84
26047;Bellegarde-en-Diois;92;26;84
26048;Bénivay-Ollon;73;26;84
26049;Bésayes;1287;26;84
26050;Bésignan;88;26;84
26051;Bézaudun-sur-Bîne;69;26;84
26052;Bonlieu-sur-Roubion;493;26;84
26054;Bouchet;1566;26;84
26055;Boulc;155;26;84
26056;Bourdeaux;694;26;84
26057;Bourg-de-Péage;10102;26;84
26058;Bourg-lès-Valence;20358;26;84
26059;Bouvante;215;26;84
26060;Bouvières;153;26;84
26061;Bren;605;26;84
26062;Brette;39;26;84
26063;Buis-les-Baronnies;2420;26;84
26064;Chabeuil;6993;26;84
26065;Chabrillan;759;26;84
26066;Le Chaffal;41;26;84
26067;Chalancon;59;26;84
26068;Le Chalon;217;26;84
26069;Chamaloc;132;26;84
26070;Chamaret;538;26;84
26071;Chanos-Curson;1117;26;84
26072;Chantemerle-les-Blés;1312;26;84
26073;Chantemerle-lès-Grignan;245;26;84
26074;La Chapelle-en-Vercors;852;26;84
26075;La Charce;29;26;84
26076;Charens;27;26;84
26077;Charmes-sur-l'Herbasse;909;26;84
26078;Charols;949;26;84
26079;Charpey;1538;26;84
26080;Chastel-Arnaud;43;26;84
26081;Châteaudouble;600;26;84
26082;Châteauneuf-de-Bordette;103;26;84
26083;Châteauneuf-de-Galaure;2411;26;84
26084;Châteauneuf-sur-Isère;4092;26;84
26085;Châteauneuf-du-Rhône;2776;26;84
26086;Châtillon-en-Diois;678;26;84
26087;Châtillon-Saint-Jean;1361;26;84
26088;Chatuzange-le-Goubet;6070;26;84
26089;Chaudebonne;62;26;84
26090;La Chaudière;33;26;84
26091;Chauvac-Laux-Montaux;42;26;84
26092;Chavannes;746;26;84
26093;Clansayes;544;26;84
26094;Claveyson;886;26;84
26095;Cléon-d'Andran;954;26;84
26096;Clérieux;2098;26;84
26097;Cliousclat;632;26;84
26098;Cobonne;172;26;84
26099;Colonzelle;568;26;84
26100;Combovin;464;26;84
26101;Comps;153;26;84
26102;Condillac;143;26;84
26103;Condorcet;503;26;84
26104;Cornillac;89;26;84
26105;Cornillon-sur-l'Oule;73;26;84
26106;La Coucourde;1179;26;84
26107;Crépol;557;26;84
26108;Crest;8954;26;84
26110;Crozes-Hermitage;669;26;84
26111;Crupies;101;26;84
26112;Curnier;205;26;84
26113;Die;4958;26;84
26114;Dieulefit;3375;26;84
26115;Divajeu;733;26;84
26116;Donzère;6023;26;84
26117;Echevis;60;26;84
26118;Epinouze;1532;26;84
26119;Erôme;813;26;84
26121;Espeluche;1144;26;84
26122;Espenel;181;26;84
26123;Establet;25;26;84
26124;Etoile-sur-Rhône;5647;26;84
26125;Eurre;1420;26;84
26126;Eygalayes;91;26;84
26127;Eygaliers;117;26;84
26128;Eygluy-Escoulin;74;26;84
26129;Eymeux;1048;26;84
26130;Eyroles;24;26;84
26131;Eyzahut;151;26;84
26133;Fay-le-Clos;167;26;84
26134;Félines-sur-Rimandoule;84;26;84
26135;Ferrassières;126;26;84
26136;Val-Maravel;51;26;84
26137;Francillon-sur-Roubion;193;26;84
26138;La Garde-Adhémar;1149;26;84
26139;Génissieux;2449;26;84
26140;Geyssans;745;26;84
26141;Gigors-et-Lozeron;215;26;84
26142;Glandage;119;26;84
26143;Le Grand-Serre;957;26;84
26144;Grane;2012;26;84
26145;Les Granges-Gontardes;684;26;84
26146;Grignan;1621;26;84
26147;Gumiane;20;26;84
26148;Hauterives;1951;26;84
26149;Hostun;999;26;84
26150;Izon-la-Bruisse;11;26;84
26152;Jonchères;27;26;84
26153;Laborel;99;26;84
26154;Lachau;244;26;84
26155;Lapeyrouse-Mornay;1239;26;84
26156;Larnage;1100;26;84
26157;La Laupie;765;26;84
26159;Laval-d'Aix;118;26;84
26160;Laveyron;1249;26;84
26161;Lemps;49;26;84
26162;Lens-Lestang;920;26;84
26163;Léoncel;51;26;84
26164;Lesches-en-Diois;57;26;84
26165;Livron-sur-Drôme;9354;26;84
26166;Loriol-sur-Drôme;6710;26;84
26167;Luc-en-Diois;539;26;84
26168;Lus-la-Croix-Haute;549;26;84
26169;Malataverne;2224;26;84
26170;Malissard;3304;26;84
26171;Manas;200;26;84
26172;Manthes;674;26;84
26173;Marches;896;26;84
26174;Margès;1148;26;84
26175;Marignac-en-Diois;233;26;84
26176;Marsanne;1343;26;84
26177;Marsaz;722;26;84
26178;Menglon;541;26;84
26179;Mercurol-Veaunes;2788;26;84
26180;Mérindol-les-Oliviers;226;26;84
26181;Mévouillon;242;26;84
26182;Mirabel-aux-Baronnies;1585;26;84
26183;Mirabel-et-Blacons;1200;26;84
26185;Mirmande;601;26;84
26186;Miscon;54;26;84
26188;Mollans-sur-Ouvèze;1088;26;84
26189;Montauban-sur-l'Ouvèze;121;26;84
26190;Montaulieu;87;26;84
26191;Montboucher-sur-Jabron;2460;26;84
26192;Montbrison-sur-Lez;286;26;84
26193;Montbrun-les-Bains;451;26;84
26194;Montchenu;597;26;84
26195;Montclar-sur-Gervanne;194;26;84
26196;Montéléger;1936;26;84
26197;Montélier;4389;26;84
26198;Montélimar;41052;26;84
26199;Montferrand-la-Fare;28;26;84
26200;Montfroc;76;26;84
26201;Montguers;54;26;84
26202;Montjoux;343;26;84
26203;Montjoyer;287;26;84
26204;Montlaur-en-Diois;148;26;84
26205;Montmaur-en-Diois;85;26;84
26206;Montmeyran;3043;26;84
26207;Montmiral;714;26;84
26208;Montoison;1973;26;84
26209;Montréal-les-Sources;24;26;84
26210;Valherbasse;1049;26;84
26211;Montségur-sur-Lauzon;1375;26;84
26212;Montvendre;1230;26;84
26213;Moras-en-Valloire;696;26;84
26214;Mornans;75;26;84
26215;La Motte-Chalancon;438;26;84
26216;La Motte-de-Galaure;810;26;84
26217;La Motte-Fanjas;196;26;84
26218;Mours-Saint-Eusèbe;3285;26;84
26219;Mureils;481;26;84
26220;Nyons;6958;26;84
26221;Omblèze;73;26;84
26222;Orcinas;39;26;84
26223;Oriol-en-Royans;529;26;84
26224;Ourches;275;26;84
26225;Parnans;720;26;84
26226;Le Pègue;374;26;84
26227;Pelonne;27;26;84
26228;Pennes-le-Sec;40;26;84
26229;La Penne-sur-l'Ouvèze;96;26;84
26231;Peyrins;2698;26;84
26232;Peyrus;600;26;84
26233;Piégon;251;26;84
26234;Piégros-la-Clastre;890;26;84
26235;Pierrelatte;13769;26;84
26236;Pierrelongue;218;26;84
26238;Les Pilles;242;26;84
26239;Plaisians;210;26;84
26240;Plan-de-Baix;150;26;84
26241;Le PoÃ«t-Célard;134;26;84
26242;Le PoÃ«t-en-Percip;17;26;84
26243;Le PoÃ«t-Laval;1007;26;84
26244;Le PoÃ«t-Sigillat;135;26;84
26245;Pommerol;6;26;84
26246;Ponet-et-Saint-Auban;130;26;84
26247;Ponsas;539;26;84
26248;Pontaix;180;26;84
26249;Pont-de-Barret;689;26;84
26250;Pont-de-l'Isère;3622;26;84
26251;Portes-en-Valdaine;424;26;84
26252;Portes-lès-Valence;10831;26;84
26253;Poyols;73;26;84
26254;Pradelle;18;26;84
26255;Les Prés;23;26;84
26256;Propiac;143;26;84
26257;Puygiron;474;26;84
26258;Puy-Saint-Martin;916;26;84
26259;Ratières;278;26;84
26261;Réauville;407;26;84
26262;Recoubeau-Jansac;267;26;84
26263;Reilhanette;148;26;84
26264;Rémuzat;336;26;84
26266;Rimon-et-Savel;24;26;84
26267;Rioms;26;26;84
26268;Rochebaudin;122;26;84
26269;Rochebrune;56;26;84
26270;Rochechinard;127;26;84
26271;La Roche-de-Glun;3459;26;84
26272;Rochefort-en-Valdaine;370;26;84
26273;Rochefort-Samson;1043;26;84
26274;Rochefourchat;1;26;84
26275;Rochegude;1686;26;84
26276;Roche-Saint-Secret-Béconne;478;26;84
26277;La Roche-sur-Grane;168;26;84
26278;La Roche-sur-le-Buis;293;26;84
26279;La Rochette-du-Buis;62;26;84
26281;Romans-sur-Isère;33778;26;84
26282;Romeyer;195;26;84
26283;Rottier;23;26;84
26284;Roussas;390;26;84
26285;Rousset-les-Vignes;289;26;84
26286;Roussieux;25;26;84
26287;Roynac;500;26;84
26288;Sahune;314;26;84
26289;Saillans;1385;26;84
26290;Saint-Agnan-en-Vercors;372;26;84
26291;Saint-Andéol;86;26;84
26292;Saint-Auban-sur-l'Ouvèze;216;26;84
26293;Saint-Avit;332;26;84
26294;Saint-Bardoux;621;26;84
26295;Saint-Barthélemy-de-Vals;1888;26;84
26296;Saint-Benoit-en-Diois;32;26;84
26298;Saint-Christophe-et-le-Laris;424;26;84
26299;Sainte-Croix;109;26;84
26300;Saint-Dizier-en-Diois;49;26;84
26301;Saint-Donat-sur-l'Herbasse;4338;26;84
26302;Sainte-Eulalie-en-Royans;558;26;84
26303;Sainte-Euphémie-sur-Ouvèze;77;26;84
26304;Saint-Ferréol-Trente-Pas;278;26;84
26305;Saint-Gervais-sur-Roubion;1105;26;84
26306;Sainte-Jalle;321;26;84
26307;Saint-Jean-en-Royans;2875;26;84
26308;Saint-Julien-en-Quint;150;26;84
26309;Saint-Julien-en-Vercors;236;26;84
26310;Saint-Laurent-d'Onay;161;26;84
26311;Saint-Laurent-en-Royans;1469;26;84
26312;Saint-Marcel-lès-Sauzet;1335;26;84
26313;Saint-Marcel-lès-Valence;6417;26;84
26314;Saint-Martin-d'Août;398;26;84
26315;Saint-Martin-en-Vercors;365;26;84
26316;Saint-Martin-le-Colonel;211;26;84
26317;Saint-Maurice-sur-Eygues;805;26;84
26318;Saint-May;36;26;84
26319;Saint-Michel-sur-Savasse;577;26;84
26320;Saint-Nazaire-en-Royans;824;26;84
26321;Saint-Nazaire-le-Désert;218;26;84
26322;Saint-Pantaléon-les-Vignes;442;26;84
26323;Saint-Paul-lès-Romans;1877;26;84
26324;Saint-Paul-Trois-Châteaux;9172;26;84
26325;Saint-Rambert-d'Albon;6824;26;84
26326;Saint-Restitut;1490;26;84
26327;Saint-Roman;218;26;84
26328;Saint-Sauveur-en-Diois;55;26;84
26329;Saint-Sauveur-Gouvernet;186;26;84
26330;Saint-Sorlin-en-Valloire;2298;26;84
26331;Saint-Thomas-en-Royans;622;26;84
26332;Saint-Uze;2082;26;84
26333;Saint-Vallier;4112;26;84
26334;Salettes;141;26;84
26335;Salles-sous-Bois;198;26;84
26336;Saou;590;26;84
26337;Saulce-sur-Rhône;1874;26;84
26338;Sauzet;1881;26;84
26339;Savasse;1529;26;84
26340;Séderon;262;26;84
26341;Serves-sur-Rhône;738;26;84
26342;Solérieux;325;26;84
26343;Souspierre;105;26;84
26344;Soyans;399;26;84
26345;Suze-la-Rousse;2210;26;84
26346;Suze;236;26;84
26347;Tain-l'Hermitage;6312;26;84
26348;Taulignan;1678;26;84
26349;Tersanne;373;26;84
26350;Teyssières;76;26;84
26351;Les Tonils;30;26;84
26352;La Touche;265;26;84
26353;Les Tourrettes;1050;26;84
26355;Triors;610;26;84
26356;Truinas;123;26;84
26357;Tulette;2052;26;84
26358;Upie;1562;26;84
26359;Vachères-en-Quint;36;26;84
26360;Valaurie;686;26;84
26361;Valdrôme;143;26;84
26362;Valence;66149;26;84
26363;Valouse;38;26;84
26364;Vassieux-en-Vercors;334;26;84
26365;Vaunaveys-la-Rochette;596;26;84
26367;Venterol;712;26;84
26368;Vercheny;470;26;84
26369;Verclause;59;26;84
26370;Vercoiran;143;26;84
26371;Véronne;49;26;84
26372;Vers-sur-Méouge;40;26;84
26373;Vesc;253;26;84
26374;Villebois-les-Pins;15;26;84
26375;Villefranche-le-Château;18;26;84
26376;Villeperdrix;108;26;84
26377;Vinsobres;1055;26;84
26378;Volvent;33;26;84
26379;Granges-les-Beaumont;918;26;84
26380;Gervans;560;26;84
26381;Jaillans;916;26;84
26382;Saint-Vincent-la-Commanderie;575;26;84
27001;Aclou;336;27;28
27002;Acon;472;27;28
27003;Acquigny;1652;27;28
27004;Aigleville;433;27;28
27005;Ailly;1189;27;28
27006;Aizier;151;27;28
27008;Alizay;1608;27;28
27009;Ambenay;577;27;28
27010;Amécourt;177;27;28
27011;Amfreville-Saint-Amand;1210;27;28
27012;Amfreville-les-Champs;463;27;28
27013;Amfreville-sous-les-Monts;497;27;28
27014;Amfreville-sur-Iton;871;27;28
27015;Andé;1334;27;28
27016;Les Andelys;8210;27;28
27017;Angerville-la-Campagne;1400;27;28
27018;Appeville-Annebault;1003;27;28
27019;Armentières-sur-Avre;170;27;28
27020;Arnières-sur-Iton;1719;27;28
27021;Asnières;349;27;28
27022;Le Val d'Hazey;5459;27;28
27023;Aulnay-sur-Iton;728;27;28
27025;Autheuil-Authouillet;975;27;28
27026;Authevernes;441;27;28
27027;Les Authieux;293;27;28
27028;Authou;340;27;28
27031;Aviron;1140;27;28
27032;Chambois;1421;27;28
27033;Bacquepuis;313;27;28
27034;Bacqueville;641;27;28
27035;Bailleul-la-Vallée;103;27;28
27036;Bâlines;571;27;28
27037;Barc;1200;27;28
27038;Les Barils;285;27;28
27039;Barneville-sur-Seine;553;27;28
27040;Barquet;453;27;28
27042;Barville;78;27;28
27043;Les Baux-de-Breteuil;697;27;28
27044;Les Baux-Sainte-Croix;857;27;28
27045;Bazincourt-sur-Epte;784;27;28
27046;Bazoques;150;27;28
27047;Beaubray;338;27;28
27048;Beauficel-en-Lyons;190;27;28
27049;Mesnil-en-Ouche;4672;27;28
27050;Beaumontel;656;27;28
27051;Beaumont-le-Roger;2832;27;28
27052;Le Bec-Hellouin;399;27;28
27053;Le Bec-Thomas;224;27;28
27054;Bémécourt;590;27;28
27055;Bérengeville-la-Campagne;337;27;28
27056;Bernay;10159;27;28
27057;Bernienville;291;27;28
27058;Les Trois Lacs;1812;27;28
27059;Bernouville;309;27;28
27061;Berthouville;332;27;28
27062;Les Monts du Roumois;1614;27;28
27063;Berville-la-Campagne;256;27;28
27064;Berville-sur-Mer;685;27;28
27065;Beuzeville;4724;27;28
27066;Bézu-la-Forêt;334;27;28
27067;Bézu-Saint-Eloi;1577;27;28
27068;Bois-Anzeray;176;27;28
27069;Bois-Arnault;711;27;28
27070;Frenelles-en-Vexin;1761;27;28
27071;Le Bois-Hellain;217;27;28
27072;Bois-Jérôme-Saint-Ouen;770;27;28
27073;Bois-le-Roi;1232;27;28
27074;Boisney;285;27;28
27075;Bois-Normand-près-Lyre;344;27;28
27076;Boisset-les-Prévanches;502;27;28
27077;Boissey-le-Châtel;866;27;28
27078;La Boissière;277;27;28
27079;Boissy-Lamberville;367;27;28
27081;Boncourt;190;27;28
27082;La Bonneville-sur-Iton;2124;27;28
27083;Bonneville-Aptot;265;27;28
27085;Flancourt-Crescy-en-Roumois;1539;27;28
27089;Thénouville;1026;27;28
27090;Bosroumois;3714;27;28
27091;Bosgouet;742;27;28
27094;Bosquentin;127;27;28
27095;Bosrobert;676;27;28
27096;Les Bottereaux;357;27;28
27097;Bouafles;673;27;28
27098;Bouchevilliers;86;27;28
27099;Le Boulay-Morin;808;27;28
27100;Boulleville;1209;27;28
27101;Bouquelon;533;27;28
27102;Bouquetot;1055;27;28
27103;Bourg-Achard;4015;27;28
27104;Bourg-Beaudouin;712;27;28
27105;Grand Bourgtheroulde;4036;27;28
27106;Bournainville-Faverolles;483;27;28
27107;Bourneville-Sainte-Croix;1349;27;28
27108;Bourth;1237;27;28
27109;Bray;405;27;28
27110;Brestot;635;27;28
27111;Bretagnolles;207;27;28
27112;Breteuil;4456;27;28
27113;Brétigny;141;27;28
27114;Breuilpont;1239;27;28
27115;Breux-sur-Avre;345;27;28
27116;Brionne;4351;27;28
27117;Broglie;1044;27;28
27118;Brosville;656;27;28
27119;Bueil;1644;27;28
27120;Burey;409;27;28
27123;Caillouet-Orgeville;503;27;28
27124;Cailly-sur-Eure;215;27;28
27125;Calleville;670;27;28
27126;Campigny;1156;27;28
27127;Canappeville;721;27;28
27129;Caorches-Saint-Nicolas;609;27;28
27130;Capelle-les-Grands;430;27;28
27132;Caugé;884;27;28
27133;Caumont;1072;27;28
27134;Cauverville-en-Roumois;215;27;28
27135;Cesseville;470;27;28
27136;Chaignes;280;27;28
27137;Chaise-Dieu-du-Theil;206;27;28
27138;Chamblac;406;27;28
27139;Chambord;178;27;28
27140;Chambray;423;27;28
27141;Champ-Dolent;63;27;28
27142;Champenard;288;27;28
27144;Champigny-la-Futelaye;283;27;28
27146;La Chapelle-Bayvel;380;27;28
27147;La Chapelle-du-Bois-des-Faulx;699;27;28
27148;La Chapelle-Gauthier;418;27;28
27149;La Chapelle-Hareng;116;27;28
27151;Charleval;1756;27;28
27152;Château-sur-Epte;565;27;28
27153;Chauvincourt-Provemont;373;27;28
27154;Chavigny-Bailleul;614;27;28
27155;Chennebrun;109;27;28
27156;Chéronvilliers;489;27;28
27157;Marbois;1346;27;28
27158;Cierrey;796;27;28
27161;Claville;1104;27;28
27162;Collandres-Quincarnon;248;27;28
27163;Colletot;208;27;28
27164;Combon;827;27;28
27165;Conches-en-Ouche;5060;27;28
27167;Condé-sur-Risle;663;27;28
27168;Connelles;187;27;28
27169;Conteville;1022;27;28
27170;Cormeilles;1214;27;28
27171;Le Cormier;395;27;28
27173;Corneville-la-Fouquetière;125;27;28
27174;Corneville-sur-Risle;1396;27;28
